"Franklin, West Virginia",Franklin,"https://en.wikipedia.org/wiki/Franklin,_West_Virginia","http://dbpedia.org/resource/Franklin,_West_Virginia",38.647499084473,-79.331665039062
"Greenville, Alabama",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Alabama","http://dbpedia.org/resource/Greenville,_Alabama",31.831111907959,-86.627502441406
"Greenville, California",Greenville,"https://en.wikipedia.org/wiki/Greenville,_California","http://dbpedia.org/resource/Greenville,_California",40.139999389648,-120.95138549805
"Greenville, Delaware",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Delaware","http://dbpedia.org/resource/Greenville,_Delaware",39.775001525879,-75.596664428711
"Greenville, Florida",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Florida","http://dbpedia.org/resource/Greenville,_Florida",30.466667175293,-83.633331298828
"Greenville, Georgia",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Georgia","http://dbpedia.org/resource/Greenville,_Georgia",33.027778625488,-84.713607788086
"Greenville, Illinois",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Illinois","http://dbpedia.org/resource/Greenville,_Illinois",38.883335113525,-89.400001525879
"Greenville, Indiana",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Indiana","http://dbpedia.org/resource/Greenville,_Indiana",38.372776031494,-85.988609313965
"Greenville, Iowa",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Iowa","http://dbpedia.org/resource/Greenville,_Iowa",43.016109466553,-95.145553588867
"Greenville, Kentucky",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Kentucky","http://dbpedia.org/resource/Greenville,_Kentucky",37.207221984863,-87.176391601562
"Greenville, Maine",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Maine","http://dbpedia.org/resource/Greenville,_Maine",45.459445953369,-69.590553283691
"Greenville, Michigan",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Michigan","http://dbpedia.org/resource/Greenville,_Michigan",43.183334350586,-85.25
"Greenville, Mississippi",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Mississippi","http://dbpedia.org/resource/Greenville,_Mississippi",33.398612976074,-91.048332214355
"Greenville, Missouri",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Missouri","http://dbpedia.org/resource/Greenville,_Missouri",37.127223968506,-90.448333740234
"Greenville, New Hampshire",Greenville,"https://en.wikipedia.org/wiki/Greenville,_New_Hampshire","http://dbpedia.org/resource/Greenville,_New_Hampshire",42.767223358154,-71.812225341797
"Greenville, New Jersey",Greenville,"https://en.wikipedia.org/wiki/Greenville,_New_Jersey","http://dbpedia.org/resource/Greenville,_Jersey_City",40.70027923584,-74.094444274902
"Greenville, Orange County, New York",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Orange_County,_New_York","http://dbpedia.org/resource/Greenville,_Orange_County,_New_York",41.366664886475,-74.583335876465
"Greenville, Westchester County, New York",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Westchester_County,_New_York","http://dbpedia.org/resource/Greenville,_Westchester_County,_New_York",40.998889923096,-73.820274353027
"Greenville, Ohio",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Ohio","http://dbpedia.org/resource/Greenville,_Ohio",40.102500915527,-84.628051757812
"Greenville, Pennsylvania",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Pennsylvania","http://dbpedia.org/resource/Greenville,_Pennsylvania",41.404998779297,-80.386665344238
"Greenville, Rhode Island",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Rhode_Island","http://dbpedia.org/resource/Greenville,_Rhode_Island",41.876667022705,-71.553337097168
"Greenville, South Carolina",Greenville,"https://en.wikipedia.org/wiki/Greenville,_South_Carolina","http://dbpedia.org/resource/Greenville,_South_Carolina",34.844444274902,-82.385559082031
"Greenville, Texas",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Texas","http://dbpedia.org/resource/Greenville,_Texas",33.126110076904,-96.109725952148
"Greenville, Utah",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Utah","http://dbpedia.org/resource/Greenville,_Utah",38.254444122314,-112.71250152588
