"Franklin, Venango County, Pennsylvania",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Pennsylvania","https://en.wikipedia.org/wiki/Franklin,_Pennsylvania",41.3977775574,-79.8313903809
"Franklin, Tennessee",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Tennessee","https://en.wikipedia.org/wiki/Franklin,_Tennessee",35.9291648865,-86.8574981689
"Franklin, Texas",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Texas","https://en.wikipedia.org/wiki/Franklin,_Texas",31.0261116028,-96.486114502
"Franklin, Vermont",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Vermont","https://en.wikipedia.org/wiki/Franklin,_Vermont",44.9724998474,-72.8886108398
"Franklin, Virginia",Franklin,"https://en.wikipedia.org/wiki/Franklin,_Virginia","https://en.wikipedia.org/wiki/Franklin,_Virginia",36.6747207642,-76.930557251
"Franklin, West Virginia",Franklin,"https://en.wikipedia.org/wiki/Franklin,_West_Virginia","https://en.wikipedia.org/wiki/Franklin,_West_Virginia",38.6474990845,-79.3316650391
"Greenville, Alabama",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Alabama","https://en.wikipedia.org/wiki/Greenville,_Alabama",31.831111908,-86.6275024414
"Greenville, California",Greenville,"https://en.wikipedia.org/wiki/Greenville,_California","https://en.wikipedia.org/wiki/Greenville,_California",40.1399993896,-120.9513854981
"Greenville, Delaware",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Delaware","https://en.wikipedia.org/wiki/Greenville,_Delaware",39.7750015259,-75.5966644287
"Greenville, Florida",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Florida","https://en.wikipedia.org/wiki/Greenville,_Florida",30.4666671753,-83.6333312988
"Greenville, Georgia",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Georgia","https://en.wikipedia.org/wiki/Greenville,_Georgia",33.0277786255,-84.7136077881
"Greenville, Illinois",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Illinois","https://en.wikipedia.org/wiki/Greenville,_Illinois",38.8833351135,-89.4000015259
