"Fairview, Tennessee","https://en.wikipedia.org/wiki/Fairview,_Tennessee",city
"Fairview, Texas","https://en.wikipedia.org/wiki/Fairview,_Texas",town
"Fairview, Utah","https://en.wikipedia.org/wiki/Fairview,_Utah",city
"Fairview, West Virginia","https://en.wikipedia.org/wiki/Fairview,_West_Virginia",town
"Fairview, Wyoming","https://en.wikipedia.org/wiki/Fairview,_Wyoming",CDP
"Salem, Fulton County, Arkansas","https://en.wikipedia.org/wiki/Salem,_Fulton_County,_Arkansas",city
"Salem, Saline County, Arkansas","https://en.wikipedia.org/wiki/Salem,_Saline_County,_Arkansas",CDP
"Salem, Connecticut","https://en.wikipedia.org/wiki/Salem,_Connecticut",town
"Salem, Georgia","https://en.wikipedia.org/wiki/Salem,_Georgia",CDP
"Salem, Illinois","https://en.wikipedia.org/wiki/Salem,_Illinois",city
"Salem, Indiana","https://en.wikipedia.org/wiki/Salem,_Indiana",city
"Salem, Iowa","https://en.wikipedia.org/wiki/Salem,_Iowa",city
"Salem, Kentucky","https://en.wikipedia.org/wiki/Salem,_Kentucky",city
"Salem, Massachusetts","https://en.wikipedia.org/wiki/Salem,_Massachusetts",city
"Salem, Michigan","https://en.wikipedia.org/wiki/Salem,_Michigan",village
"Salem, Missouri","https://en.wikipedia.org/wiki/Salem,_Missouri",city
"Salem, Nebraska","https://en.wikipedia.org/wiki/Salem,_Nebraska",village
"Salem, New Hampshire","https://en.wikipedia.org/wiki/Salem,_New_Hampshire",town
"Salem, New Jersey","https://en.wikipedia.org/wiki/Salem,_New_Jersey",city
"Salem, New Mexico","https://en.wikipedia.org/wiki/Salem,_New_Mexico",CDP
"Salem, New York","https://en.wikipedia.org/wiki/Salem_(village),_New_York",village
"Salem, North Carolina","https://en.wikipedia.org/wiki/Salem,_North_Carolina",CDP
"Salem, Ohio","https://en.wikipedia.org/wiki/Salem,_Ohio",city
"Salem, Oklahoma","https://en.wikipedia.org/wiki/Salem,_Oklahoma",CDP
"Salem, Oregon","https://en.wikipedia.org/wiki/Salem,_Oregon",city
"Salem, South Carolina","https://en.wikipedia.org/wiki/Salem,_South_Carolina",town
"Salem, South Dakota","https://en.wikipedia.org/wiki/Salem,_South_Dakota",city
"Salem, Utah","https://en.wikipedia.org/wiki/Salem,_Utah",city
"Salem, Virginia","https://en.wikipedia.org/wiki/Salem,_Virginia",city
"Salem, West Virginia","https://en.wikipedia.org/wiki/Salem,_West_Virginia",city
"Salem, Kenosha County, Wisconsin","https://en.wikipedia.org/wiki/Salem,_Kenosha_County,_Wisconsin",town
"Madison, Alabama","https://en.wikipedia.org/wiki/Madison,_Alabama",city
"Madison, Arkansas","https://en.wikipedia.org/wiki/Madison,_Arkansas",city
"Madison, Connecticut","https://en.wikipedia.org/wiki/Madison,_Connecticut",town
"Madison, Florida","https://en.wikipedia.org/wiki/Madison,_Florida",city
"Madison, Georgia","https://en.wikipedia.org/wiki/Madison,_Georgia",city
"Madison, Illinois","https://en.wikipedia.org/wiki/Madison,_Illinois",city
"Madison, Indiana","https://en.wikipedia.org/wiki/Madison,_Indiana",city
